"VERSIONS","LEVEL_ID","TERRITORY_ID","NAME_HTML","YEAR","DATE","UNIT","VALUE"
"2016","2","CZ02","Strední Cechy","2023","2023","PC","3040227.0"
"2016","2","CZ02","Strední Cechy","2024","2024","PC","3101209.0"
"2016","2","CZ03","Jihozápad","2019","2019","PC","6607633.0"
"2016","2","CZ03","Jihozápad","2020","2020","PC","4889034.0"
"2016","2","CZ03","Jihozápad","2021","2021","PC","4898507.0"
"2016","2","CZ03","Jihozápad","2022","2022","PC","6371840.0"
"2016","2","CZ03","Jihozápad","2023","2023","PC","6699397.0"
"2016","2","CZ03","Jihozápad","2024","2024","PC","6760643.0"
"2016","2","CZ04","Severozápad","2019","2019","PC","7143760.0"
"2016","2","CZ04","Severozápad","2020","2020","PC","4006829.0"
"2016","2","CZ04","Severozápad","2021","2021","PC","3960656.0"
"2016","2","CZ04","Severozápad","2022","2022","PC","5879385.0"
"2016","2","CZ04","Severozápad","2023","2023","PC","6704640.0"
"2016","2","CZ04","Severozápad","2024","2024","PC","6809993.0"
"2016","2","CZ05","Severovýchod","2019","2019","PC","8980470.0"
"2016","2","CZ05","Severovýchod","2020","2020","PC","6882845.0"
"2016","2","CZ05","Severovýchod","2021","2021","PC","6198674.0"
"2016","2","CZ05","Severovýchod","2022","2022","PC","9296401.0"
"2016","2","CZ05","Severovýchod","2023","2023","PC","9377251.0"
"2016","2","CZ05","Severovýchod","2024","2024","PC","9286057.0"
"2016","2","CZ06","Jihovýchod","2019","2019","PC","5681946.0"
"2016","2","CZ06","Jihovýchod","2020","2020","PC","3804896.0"
"2016","2","CZ06","Jihovýchod","2021","2021","PC","4271155.0"
"2016","2","CZ06","Jihovýchod","2022","2022","PC","5593341.0"
"2016","2","CZ06","Jihovýchod","2023","2023","PC","5804709.0"
"2016","2","CZ06","Jihovýchod","2024","2024","PC","5819486.0"
"2016","2","CZ07","Strední Morava","2019","2019","PC","4585092.0"
"2016","2","CZ07","Strední Morava","2020","2020","PC","3219773.0"
"2016","2","CZ07","Strední Morava","2021","2021","PC","3387122.0"
"2016","2","CZ07","Strední Morava","2022","2022","PC","4554835.0"
"2016","2","CZ07","Strední Morava","2023","2023","PC","4616359.0"
"2016","2","CZ07","Strední Morava","2024","2024","PC","4430066.0"
"2016","2","CZ08","Moravskoslezsko","2019","2019","PC","2846835.0"
"2016","2","CZ08","Moravskoslezsko","2020","2020","PC","1853005.0"
"2016","2","CZ08","Moravskoslezsko","2021","2021","PC","1922160.0"
"2016","2","CZ08","Moravskoslezsko","2022","2022","PC","2724248.0"
"2016","2","CZ08","Moravskoslezsko","2023","2023","PC","2738224.0"
"2016","2","CZ08","Moravskoslezsko","2024","2024","PC","2749374.0"
"2016","2","DE11","Stuttgart","2019","2019","PC","12904930.0"
"2016","2","DE11","Stuttgart","2020","2020","PC","6203633.0"
"2016","2","DE11","Stuttgart","2021","2021","PC","6375987.0"
"2016","2","DE11","Stuttgart","2022","2022","PC","10805598.0"
"2016","2","DE11","Stuttgart","2023","2023","PC","12467467.0"
"2016","2","DE11","Stuttgart","2024","2024","PC","13265480.0"
"2016","2","DE12","Karlsruhe","2019","2019","PC","10877160.0"
"2016","2","DE12","Karlsruhe","2020","2020","PC","5565137.0"
"2016","2","DE12","Karlsruhe","2021","2021","PC","5818742.0"
"2016","2","DE12","Karlsruhe","2022","2022","PC","9365047.0"
"2016","2","DE12","Karlsruhe","2023","2023","PC","10614262.0"
"2016","2","DE12","Karlsruhe","2024","2024","PC","10853131.0"
"2016","2","DE13","Freiburg","2019","2019","PC","16245293.0"
"2016","2","DE13","Freiburg","2020","2020","PC","10582651.0"
"2016","2","DE13","Freiburg","2021","2021","PC","11000809.0"
"2016","2","DE13","Freiburg","2022","2022","PC","16113684.0"
"2016","2","DE13","Freiburg","2023","2023","PC","17075549.0"
"2016","2","DE13","Freiburg","2024","2024","PC","17128819.0"
"2016","2","DE14","Tübingen","2019","2019","PC","8910144.0"
"2016","2","DE14","Tübingen","2020","2020","PC","5886926.0"
"2016","2","DE14","Tübingen","2021","2021","PC","6039522.0"
"2016","2","DE14","Tübingen","2022","2022","PC","8807654.0"
"2016","2","DE14","Tübingen","2023","2023","PC","9481427.0"
"2016","2","DE14","Tübingen","2024","2024","PC","9499272.0"
"2016","2","DE21","Oberbayern","2019","2019","PC","41378778.0"
"2016","2","DE21","Oberbayern","2020","2020","PC","22704376.0"
"2016","2","DE21","Oberbayern","2021","2021","PC","22905253.0"
"2016","2","DE21","Oberbayern","2022","2022","PC","37824607.0"
"2016","2","DE21","Oberbayern","2023","2023","PC","41606109.0"
"2016","2","DE21","Oberbayern","2024","2024","PC","43510489.0"
"2016","2","DE22","Niederbayern","2019","2019","PC","10387379.0"
"2016","2","DE22","Niederbayern","2020","2020","PC","6476133.0"
"2016","2","DE22","Niederbayern","2021","2021","PC","6338252.0"
"2016","2","DE22","Niederbayern","2022","2022","PC","9091286.0"
"2016","2","DE22","Niederbayern","2023","2023","PC","9481393.0"
"2016","2","DE22","Niederbayern","2024","2024","PC","9381410.0"
"2016","2","DE23","Oberpfalz","2019","2019","PC","4989473.0"
"2016","2","DE23","Oberpfalz","2020","2020","PC","3135909.0"
"2016","2","DE23","Oberpfalz","2021","2021","PC","3206169.0"
"2016","2","DE23","Oberpfalz","2022","2022","PC","4620206.0"
"2016","2","DE23","Oberpfalz","2023","2023","PC","5047316.0"
"2016","2","DE23","Oberpfalz","2024","2024","PC","5007681.0"
